lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-126.0,54.85,119.0,16101.0,-70.727,54.823,0.075,407.0,-77.86,53.75,15.68,29.44,5.33,-129.11,0.19,71.39,902.0,101.0,11.97,46.24,13.65,7.71,-3.36,-4.13,-10.9,18.95,10.31,3.54,83.09,0.26,34.8,149.29,2.6
-126.2,55.27,183.0,16101.0,-57.324,45.161,0.059000000000000004,546.0,-61.86,44.22,8.76,48.85,9.13,-176.78,0.19,250.79,101.0,16111.0,3.66,17.37,5.76,6.59,-9.11,-0.51,6.93,118.88,-3.35,6.07,124.51,0.12,3.73,112.73,2.47
-109.73,30.38,30.0,101.0,-103.135,34.244,0.045,305.0,-105.63,32.74,12.07,-1.61,2.46,-173.58,0.14,67.21,902.0,105.0,0.07,8.07,12.06,-0.34,-2.44,-0.27,-9.64,-3.6,9.62,-0.6,3.69,0.04,17.26,46.54,1.48
-126.24,55.29,102.0,16101.0,-81.76899999999999,59.035,0.078,379.0,-89.83,57.59,8.31,-6.42,4.9,-121.36,0.17,66.76,902.0,101.0,11.61,46.6,8.26,-0.93,-2.55,-4.18,-7.64,-41.92,5.68,-5.1,64.19,0.13,44.15,134.72,2.11
-107.72,26.99,170.0,104.0,-56.167,18.402,0.08,648.0,-60.9,19.5,8.85,-37.93,1.29,-155.58,0.18,118.35,902.0,2000.0,0.09,27.19,6.98,-5.44,-1.18,-0.54,-8.33,-45.83,5.81,-5.98,83.39,0.13,9.43,149.32,2.74
-107.75,27.0,20.0,104.0,-103.71600000000001,30.099,0.037000000000000005,410.0,-105.46,28.59,7.6,36.69,3.07,-156.55,0.11,42.67,902.0,105.0,4.26,4.26,6.1,4.54,-2.82,-1.22,-4.67,45.56,3.27,3.33,7.06,0.02,4.81,49.85,1.42
-126.9,54.81,215.0,16101.0,-53.608999999999995,30.006,0.04,1384.0,-56.23,30.07,6.17,24.72,4.15,-112.24,0.2,91.57,131.0,101.0,4.94,4.94,5.61,2.58,-1.57,-3.85,-4.24,-17.25,4.05,-1.26,36.87,0.08,0.0,101.5,2.43
-107.68,27.57,217.0,104.0,-54.646,0.122,0.091,1146.0,-59.73,1.19,2.65,47.22,3.67,-91.88,0.19,99.41,131.0,101.0,1.78,13.18,1.8,1.94,-0.12,-3.67,-2.42,-45.43,1.7,-1.72,80.96,0.03,0.22,148.09,0.75
-126.23,55.0,182.0,16101.0,-57.323,45.528,0.046,592.0,-60.92,44.81,8.74,48.77,9.13,-176.78,0.19,251.49,101.0,16111.0,2.49,16.98,5.76,6.57,-9.12,-0.51,6.91,119.01,-3.35,6.05,124.84,0.12,4.68,114.49,2.47
-126.88,56.11,204.0,16101.0,-54.592,35.416,0.052000000000000005,1063.0,-58.27,35.39,8.34,41.45,4.81,-111.01,0.2,86.7,131.0,101.0,6.13,6.13,6.25,5.52,-1.72,-4.49,-4.63,13.16,4.5,1.05,74.5,0.12,4.45,130.78,2.66
-109.72,30.38,127.0,101.0,-64.8,25.745,0.065,545.0,-68.87,25.13,13.1,1.7,2.43,-138.22,0.2,80.76,902.0,101.0,14.58,14.58,13.1,0.39,-1.81,-1.62,-11.36,-6.18,11.29,-1.22,88.16,0.27,22.39,152.91,2.69
