lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-126.9,54.81,133,16101,-64.343,52.382,0.068,344,-70.54,51.68,13.72,-17.18,3.57,-155.56,0.19,77.46,902,101,10.53,43.88,13.1,-4.05,-3.25,-1.48,-11.31,-29.23,9.87,-5.52,106.84,0.27,17.41,158.83,2.73
-142.51,63.37,117,16105,-78.297,66.926,0.026000000000000002,297,-81.17,66.01,-14.6,91.95,-4.54,-60.66,0.2,7.85,902,182,0.1,0.1,-0.5,14.59,2.22,-3.96,-10.77,80.58,1.76,10.62,62.96,0.0,52.65,134.53,2.36
-110.48,32.75,98,101,-78.732,35.321,0.073,523,-83.47,33.83,10.22,22.61,4.99,-109.97,0.19,57.52,902,101,18.37,18.37,9.44,3.93,-1.7,-4.69,-7.76,-5.53,7.72,-0.75,86.22,0.18,33.12,150.95,2.4
-111.07,31.98,143,101,-62.75899999999999,25.160999999999998,0.075,595,-67.35,24.19,2.53,24.58,-4.4,-67.83,0.2,75.53,902,101,3.36,3.36,2.3,1.05,1.66,-4.08,-4.98,-37.46,3.95,-3.03,91.7,0.05,18.27,153.47,2.7
-109.03,27.0,24,104,-104.06700000000001,30.429000000000002,0.061,355,-107.47,32.42,-3.78,-112.08,2.85,-172.92,0.15,59.58,901,105,0.08,0.08,-1.42,-3.5,-2.83,-0.35,5.74,-137.68,-4.25,-3.87,0.07,0.0,48.37,42.56,1.0
-108.23,26.72,213,104,-55.245,0.9670000000000001,0.078,1103,-59.71,0.93,5.83,11.22,-3.67,-83.59,0.19,91.26,902,101,3.36,11.69,5.72,1.13,0.41,-3.65,-6.64,-22.08,6.15,-2.5,57.25,0.1,0.0,119.55,2.51
-111.03,31.88,187,101,-56.083,17.114,0.07400000000000001,648,-60.26,15.68,8.62,51.13,-6.75,-68.99,0.19,69.78,902,101,1.25,1.25,5.41,6.71,2.42,-6.3,-7.87,2.96,7.85,0.41,66.36,0.1,5.08,138.04,2.69
-110.32,30.95,129,101,-64.72800000000001,26.182,0.061,518,-68.64,26.06,13.26,-5.16,2.45,-144.34,0.19,87.24,902,101,15.71,15.71,13.21,-1.19,-1.99,-1.43,-11.53,-13.09,11.23,-2.61,73.84,0.24,17.6,147.24,2.65
-110.18,30.85,149,101,-62.513999999999996,21.75,0.07400000000000001,652,-66.88,20.54,3.0,29.87,-4.21,-85.93,0.2,75.19,902,101,1.78,1.78,2.6,1.49,0.3,-4.2,-3.97,-43.04,2.9,-2.71,86.88,0.05,21.82,151.23,2.68
-110.28,31.0,194,101,-55.309,12.374,0.07400000000000001,906,-59.4,10.92,8.81,38.24,-5.31,-82.79,0.19,70.65,902,101,0.1,0.1,6.92,5.46,0.67,-5.27,-7.61,1.6,7.61,0.21,49.5,0.11,0.84,124.61,2.54
